date,type,category,index
01/07/2000,output,oilseed_rape_non_set_aside,44.23212674
01/07/2000,output,sugar_beet,78.3780612
01/07/2000,output,forage_plants,53.65798909
01/07/2000,output,straw,55.05654281
01/07/2000,output,fresh_vegetables,70.14461291
01/07/2000,output,cauliflowers,84.09393306
01/07/2000,output,tomatoes,62.47235219
01/07/2000,output,cabbages,79.37634875
01/07/2000,output,lettuce,53.32290089
01/07/2000,output,carrots,58.67858489
01/07/2000,output,onions,59.40418672
01/07/2000,output,beans_green,116.2945761
01/07/2000,output,mushrooms,77.16656923
01/07/2000,output,fresh_fruit,61.21917771
01/07/2000,output,cooking_apples,65.61046812
01/07/2000,output,dessert_pears,64.76160932
01/07/2000,output,strawberries,71.37968549
01/07/2000,output,raspberries,46.78212575
01/07/2000,output,flowers_and_plants,59.86271027
01/07/2000,output,other_crop_products,46.32515771
01/07/2000,output,animals_and_animal_products,61.48798629
01/07/2000,output,animals_for_slaughter_export,57.62279986
01/07/2000,output,cattle_and_calves,48.40376856
01/07/2000,output,cattle_clean,48.51898321
01/07/2000,output,cows_and_bulls,48.13637665
01/07/2000,output,calves,44.31401232
01/07/2000,output,pigs,77.64721565
01/07/2000,output,pigs_clean,77.06388476
01/07/2000,output,sows_and_boars,115.3689902
01/07/2000,output,sheep_and_lambs,45.55064105
01/07/2000,output,sheep_and_lambs_clean,48.9622557
01/07/2000,output,ewes_and_rams,23.82466958
01/07/2000,output,all_poultry,68.85027255
01/07/2000,output,chickens,72.15737456
01/07/2000,output,turkeys,56.52208092
01/07/2000,output,animal_products,68.50512394
01/07/2000,output,milk,72.01685928
01/07/2000,output,eggs,53.95028896
01/07/2000,output,intensive_eggs,42.70366735
01/07/2000,output,free_range_eggs,61.49823552
01/07/2000,output,wool_clip,59.52941176
01/07/2000,input,all_agricultural_inputs,59.04953696
01/07/2000,input,all_goods_and_services_currently_consumed_in_agriculture,55.968671
01/07/2000,input,seeds_input,71.25147521
01/07/2000,input,energy_and_lubricants,45.27406263
01/07/2000,input,electricity,42.30503986
01/07/2000,input,fuels_for_heating,28.90215596
01/07/2000,input,motor_fuels,57.57526484
01/07/2000,input,fertilisers_and_soil_improvers,38.69619102
01/07/2000,input,straight_fertilisers,35.67693236
01/07/2000,input,straight_fertilisers_nitrogenous,34.16068394
01/07/2000,input,straight_fertilisers_phosphatic,42.42761693
01/07/2000,input,straight_fertilisers_potassic,43.59761021
01/07/2000,input,compound_fertilisers,39.06850778
01/07/2000,input,other_fertilisers_and_soil_improvers,79.00554185
01/07/2000,input,plant_protection_products,86.63785464
01/07/2000,input,fungicides,89.94615109
01/07/2000,input,insecticides,113.6779562
01/07/2000,input,herbicides,98.45188827
01/07/2000,input,other_plant_protection_products,60.89098773
01/07/2000,input,veterinary_services,75.30996515
01/07/2000,input,animal_feedingstuffs,55.51142281
01/07/2000,input,straight_feedingstuffs,52.70826482
01/07/2000,input,cereal_and_milling_by_products,52.62655941
01/07/2000,input,feed_wheat,62.04346332
01/07/2000,input,feed_barley,58.94760446
01/07/2000,input,feed_oats,65.00940975
01/07/2000,input,oilcakes,51.54779036
01/07/2000,input,soya_bean_meal,37.33846785
01/07/2000,input,sunflower_seed_meal,46.98274204
01/07/2000,input,rape_seed_meal,49.96384437
01/07/2000,input,products_of_animal_origin_incl_white_fish_meal,29.31818646
01/07/2000,input,other_straights,57.40040803
01/07/2000,input,field_peas,49.26030598
01/07/2000,input,field_beans,47.85762357
01/07/2000,input,soya_beans,40.46153963
01/07/2000,input,compound_feedingstuffs,57.96695267
01/07/2000,input,compound_feedingstuffs_for_cattle_and_calves,56.85486735
01/07/2000,input,compound_feedingstuffs_for_pigs,59.30609777
01/07/2000,input,compound_feedingstuffs_for_poultry,59.71874947
01/07/2000,input,compound_feedingstuffs_for_sheep,62.97412047
01/07/2000,input,maintenance_of_materials,55.07545368
01/07/2000,input,maintenance_of_buildings,59.68656242
01/07/2000,input,other_goods_and_services,64.50637311
01/07/2000,input,goods_and_services_contributing_to_investment,74.09308573
01/07/2000,input,materials,80.31482095
01/07/2000,input,machinery_and_other_equipment,66.15209176
01/07/2000,input,plant_and_machinery_for_cultivation,63.08150344
01/07/2000,input,farm_machinery_and_installations,78.58394783
01/07/2000,input,transport_equipment,92.96863233
01/07/2000,input,tractors,83.70411726
01/07/2000,input,other_vehicles,134.8911312
01/07/2000,input,buildings,59.88349395
01/06/2000,output,all_agricultural_outputs,61.67082251
01/06/2000,output,crop_products,64.78871065
01/06/2000,output,cereals,63.66066431
01/06/2000,output,wheat,63.01811276
01/06/2000,output,wheat_feeding,61.97727632
01/06/2000,output,wheat_breadmaking,65.63621269
01/06/2000,output,wheat_other_milling,65.75464612
01/06/2000,output,barley,67.57790578
01/06/2000,output,barley_feeding,68.78538464
01/06/2000,output,barley_malting,67.78818456
01/06/2000,output,oats,72.01919259
01/06/2000,output,oats_milling,70.58734613
01/06/2000,output,oats_feeding,74.88508181
01/06/2000,output,potatoes,54.84048828
01/06/2000,output,industrial_crops,56.93558472
01/06/2000,output,oilseed_rape_non_set_aside,47.94901175
01/06/2000,output,sugar_beet,78.3780612
01/06/2000,output,forage_plants,57.38785853
01/06/2000,output,straw,61.62843296
01/06/2000,output,fresh_vegetables,73.56357402
01/06/2000,output,cauliflowers,97.90172928
01/06/2000,output,tomatoes,65.62870421
01/06/2000,output,cabbages,78.12400551
01/06/2000,output,lettuce,68.44661796
01/06/2000,output,carrots,67.60793477
01/06/2000,output,onions,47.99701782
01/06/2000,output,beans_green,95.73692348
01/06/2000,output,mushrooms,74.95790775
01/06/2000,output,fresh_fruit,64.22668557
01/06/2000,output,cooking_apples,58.16601258
01/06/2000,output,dessert_pears,64.76160932
01/06/2000,output,strawberries,62.54229127
01/06/2000,output,raspberries,74.77027613
01/06/2000,output,flowers_and_plants,59.45667007
01/06/2000,output,other_crop_products,46.32515771
01/06/2000,output,animals_and_animal_products,59.43383433
01/06/2000,output,animals_for_slaughter_export,58.75462937
01/06/2000,output,cattle_and_calves,48.3878246
01/06/2000,output,cattle_clean,48.42359858
01/06/2000,output,cows_and_bulls,48.13637665
01/06/2000,output,calves,44.12029834
01/06/2000,output,pigs,75.83204765
01/06/2000,output,pigs_clean,75.20207115
01/06/2000,output,sows_and_boars,114.8979833
01/06/2000,output,sheep_and_lambs,50.83815503
01/06/2000,output,sheep_and_lambs_clean,55.79136235
01/06/2000,output,ewes_and_rams,23.67529861
01/06/2000,output,all_poultry,69.08963094
01/06/2000,output,chickens,72.28774019
01/06/2000,output,turkeys,57.11719476
01/06/2000,output,animal_products,61.08817664
01/06/2000,output,milk,62.68367612
01/06/2000,output,eggs,54.07864255
01/06/2000,output,intensive_eggs,41.45684495
01/06/2000,output,free_range_eggs,62.83332226
01/06/2000,output,wool_clip,59.52941176
01/06/2000,input,all_agricultural_inputs,62.02686654
01/06/2000,input,all_goods_and_services_currently_consumed_in_agriculture,59.51545571
01/06/2000,input,seeds_input,71.4862912
01/06/2000,input,energy_and_lubricants,43.57499787
01/06/2000,input,electricity,42.56986014
01/06/2000,input,fuels_for_heating,27.9897661
01/06/2000,input,motor_fuels,55.45677524
01/06/2000,input,fertilisers_and_soil_improvers,40.39070026
01/06/2000,input,straight_fertilisers,35.20339127
01/06/2000,input,straight_fertilisers_nitrogenous,33.58595108
01/06/2000,input,straight_fertilisers_phosphatic,42.42761693
01/06/2000,input,straight_fertilisers_potassic,43.79137736
01/06/2000,input,compound_fertilisers,39.12292667
01/06/2000,input,other_fertilisers_and_soil_improvers,79.00554185
01/06/2000,input,plant_protection_products,85.91120496
01/06/2000,input,fungicides,89.94615109
01/06/2000,input,insecticides,113.6779562
01/06/2000,input,herbicides,98.45188827
01/06/2000,input,other_plant_protection_products,60.89098773
01/06/2000,input,veterinary_services,75.30996515
01/06/2000,input,animal_feedingstuffs,56.8473122
01/06/2000,input,straight_feedingstuffs,56.0622214
01/06/2000,input,cereal_and_milling_by_products,55.28201585
01/06/2000,input,feed_wheat,62.00754295
01/06/2000,input,feed_barley,66.8869353
01/06/2000,input,feed_oats,75.96236099
01/06/2000,input,oilcakes,52.77434395
01/06/2000,input,soya_bean_meal,37.04897136
01/06/2000,input,sunflower_seed_meal,48.46121993
01/06/2000,input,rape_seed_meal,50.60440648
01/06/2000,input,products_of_animal_origin_incl_white_fish_meal,28.06169275
01/06/2000,input,other_straights,63.03711437
01/06/2000,input,field_peas,51.78647552
01/06/2000,input,field_beans,49.65228445
01/06/2000,input,soya_beans,40.64020406
01/06/2000,input,compound_feedingstuffs,57.6298141
01/06/2000,input,compound_feedingstuffs_for_cattle_and_calves,56.76529197
01/06/2000,input,compound_feedingstuffs_for_pigs,59.18352728
01/06/2000,input,compound_feedingstuffs_for_poultry,59.03446544
01/06/2000,input,compound_feedingstuffs_for_sheep,62.99813176
01/06/2000,input,maintenance_of_materials,54.82585925
01/06/2000,input,maintenance_of_buildings,59.53980255
01/06/2000,input,other_goods_and_services,65.1924783
01/06/2000,input,goods_and_services_contributing_to_investment,74.11294211
01/06/2000,input,materials,80.49690425
01/06/2000,input,machinery_and_other_equipment,66.17990803
01/06/2000,input,plant_and_machinery_for_cultivation,63.08150344
01/06/2000,input,farm_machinery_and_installations,78.72478324
01/06/2000,input,transport_equipment,93.28898459
01/06/2000,input,tractors,83.70411726
01/06/2000,input,other_vehicles,136.590547
01/06/2000,input,buildings,59.5721969
01/05/2000,output,all_agricultural_outputs,59.38663451
01/05/2000,output,crop_products,61.20768287
01/05/2000,output,cereals,64.7890875
01/05/2000,output,wheat,64.25689217
01/05/2000,output,wheat_feeding,63.88706183
01/05/2000,output,wheat_breadmaking,63.99677116
01/05/2000,output,wheat_other_milling,66.29159268
01/05/2000,output,barley,68.0014938
01/05/2000,output,barley_feeding,70.13092708
01/05/2000,output,barley_malting,66.90343494
01/05/2000,output,oats,70.79530602
01/05/2000,output,oats_milling,68.55438601
01/05/2000,output,oats_feeding,73.80158708
01/05/2000,output,potatoes,48.91625629
01/05/2000,output,industrial_crops,56.26812681
01/05/2000,output,oilseed_rape_non_set_aside,47.04070544
01/05/2000,output,sugar_beet,78.3780612
01/05/2000,output,forage_plants,59.10605039
01/05/2000,output,straw,62.61712439
01/05/2000,output,fresh_vegetables,58.21924778
01/05/2000,output,cauliflowers,56.28235901
01/05/2000,output,tomatoes,73.83971956
01/05/2000,output,cabbages,60.89338937
01/05/2000,output,lettuce,71.90128995
01/05/2000,output,carrots,43.50978246
01/05/2000,output,onions,42.83623721
01/05/2000,output,mushrooms,75.74399099
01/05/2000,output,fresh_fruit,78.13041985
01/05/2000,output,dessert_apples,55.98339078
01/05/2000,output,cooking_apples,58.38107463
01/05/2000,output,dessert_pears,64.76160932
01/05/2000,output,strawberries,89.56368298
01/05/2000,output,flowers_and_plants,59.96541287
01/05/2000,output,other_crop_products,46.32515771
01/05/2000,output,animals_and_animal_products,58.16033702
01/05/2000,output,animals_for_slaughter_export,58.19110086
01/05/2000,output,cattle_and_calves,47.10254104
01/05/2000,output,cattle_clean,46.9716325
01/05/2000,output,cows_and_bulls,48.13637665
01/05/2000,output,calves,44.12029834
01/05/2000,output,pigs,71.8881389
01/05/2000,output,pigs_clean,71.17447437
01/05/2000,output,sows_and_boars,116.588067
01/05/2000,output,sheep_and_lambs,56.20420474
01/05/2000,output,sheep_and_lambs_clean,61.28180889
01/05/2000,output,ewes_and_rams,28.67922608
01/05/2000,output,all_poultry,68.46327268
01/05/2000,output,chickens,71.53813783
01/05/2000,output,turkeys,57.11719476
01/05/2000,output,animal_products,58.89032578
01/05/2000,output,milk,59.69873916
01/05/2000,output,eggs,54.91379508
01/05/2000,output,intensive_eggs,42.85952015
01/05/2000,output,free_range_eggs,63.27755703
01/05/2000,output,wool_clip,59.52941176
01/05/2000,input,all_agricultural_inputs,62.80526773
01/05/2000,input,all_goods_and_services_currently_consumed_in_agriculture,60.63576703
01/05/2000,input,seeds_input,73.38218305
01/05/2000,input,energy_and_lubricants,39.59759575
01/05/2000,input,electricity,42.96709056
01/05/2000,input,fuels_for_heating,26.45930571
01/05/2000,input,motor_fuels,50.12307096
01/05/2000,input,fertilisers_and_soil_improvers,39.99943875
01/05/2000,input,straight_fertilisers,33.93457495
01/05/2000,input,straight_fertilisers_nitrogenous,31.75399011
01/05/2000,input,straight_fertilisers_phosphatic,43.09576837
01/05/2000,input,straight_fertilisers_potassic,43.98514452
01/05/2000,input,compound_fertilisers,39.1324069
01/05/2000,input,other_fertilisers_and_soil_improvers,79.00554185
01/05/2000,input,plant_protection_products,87.18864315
01/05/2000,input,fungicides,89.94615109
01/05/2000,input,insecticides,114.9271645
01/05/2000,input,herbicides,98.45188827
01/05/2000,input,other_plant_protection_products,60.89098773
01/05/2000,input,veterinary_services,75.30996515
01/05/2000,input,animal_feedingstuffs,57.13112579
01/05/2000,input,straight_feedingstuffs,56.97595232
01/05/2000,input,cereal_and_milling_by_products,58.60606454
01/05/2000,input,feed_wheat,63.94724306
01/05/2000,input,feed_barley,68.26475606
01/05/2000,input,feed_oats,72.72882806
01/05/2000,input,oilcakes,53.13044925
01/05/2000,input,soya_bean_meal,37.75955365
01/05/2000,input,sunflower_seed_meal,48.78977058
01/05/2000,input,rape_seed_meal,50.60440648
01/05/2000,input,products_of_animal_origin_incl_white_fish_meal,27.22403028
01/05/2000,input,other_straights,64.44698259
01/05/2000,input,field_peas,59.99652652
01/05/2000,input,field_beans,55.6344874
01/05/2000,input,soya_beans,40.62233762
01/05/2000,input,compound_feedingstuffs,57.90312223
01/05/2000,input,compound_feedingstuffs_for_cattle_and_calves,57.4129728
01/05/2000,input,compound_feedingstuffs_for_pigs,59.67183739
01/05/2000,input,compound_feedingstuffs_for_poultry,58.2615004
01/05/2000,input,compound_feedingstuffs_for_sheep,63.85528961
01/05/2000,input,maintenance_of_materials,54.79535586
01/05/2000,input,maintenance_of_buildings,59.43968127
01/05/2000,input,other_goods_and_services,65.25995729
01/05/2000,input,goods_and_services_contributing_to_investment,74.22123156
01/05/2000,input,materials,80.72966928
01/05/2000,input,machinery_and_other_equipment,66.21885082
01/05/2000,input,plant_and_machinery_for_cultivation,63.08150344
01/05/2000,input,farm_machinery_and_installations,78.9219528
01/05/2000,input,transport_equipment,93.69546926
01/05/2000,input,tractors,83.93858258
01/05/2000,input,other_vehicles,137.7588954
01/05/2000,input,buildings,59.50589148
01/04/2000,output,all_agricultural_outputs,59.95132532
01/04/2000,output,crop_products,60.12706409
01/04/2000,output,cereals,65.88297799
01/04/2000,output,wheat,64.76126885
01/04/2000,output,wheat_feeding,64.83657239
01/04/2000,output,wheat_breadmaking,62.64276811
01/04/2000,output,wheat_other_milling,65.6949854
01/04/2000,output,barley,70.01896382
01/04/2000,output,barley_feeding,71.13524725
01/04/2000,output,barley_malting,70.44323557
01/04/2000,output,oats,70.066968
01/04/2000,output,oats_milling,67.44043525
01/04/2000,output,oats_feeding,71.37313948
01/04/2000,output,potatoes,44.8599799
01/04/2000,output,industrial_crops,62.21573307
01/04/2000,output,oilseed_rape_non_set_aside,45.64637559
01/04/2000,output,sugar_beet,78.3780612
01/04/2000,output,forage_plants,58.43226511
01/04/2000,output,straw,60.85298869
01/04/2000,output,fresh_vegetables,55.37344223
01/04/2000,output,cauliflowers,57.42261573
01/04/2000,output,tomatoes,109.0633301
01/04/2000,output,cabbages,49.9940594
01/04/2000,output,lettuce,45.18979687
01/04/2000,output,carrots,35.7173995
01/04/2000,output,onions,33.55960028
01/04/2000,output,mushrooms,79.93912733
01/04/2000,output,fresh_fruit,60.41602232
01/04/2000,output,dessert_apples,44.05440246
01/04/2000,output,cooking_apples,61.64009183
01/04/2000,output,dessert_pears,72.09781055
01/04/2000,output,strawberries,74.06849957
01/04/2000,output,flowers_and_plants,60.27553068
01/04/2000,output,other_crop_products,46.32515771
01/04/2000,output,animals_and_animal_products,59.68062273
01/04/2000,output,animals_for_slaughter_export,58.86617708
01/04/2000,output,cattle_and_calves,47.62331793
01/04/2000,output,cattle_clean,47.53334201
01/04/2000,output,cows_and_bulls,48.13637665
01/04/2000,output,calves,44.12029834
01/04/2000,output,pigs,71.84394346
01/04/2000,output,pigs_clean,71.16687513
01/04/2000,output,sows_and_boars,115.3966965
01/04/2000,output,sheep_and_lambs,60.73803096
01/04/2000,output,sheep_and_lambs_clean,63.36324521
01/04/2000,output,ewes_and_rams,44.91585043
01/04/2000,output,all_poultry,68.31221614
01/04/2000,output,chickens,71.53813783
01/04/2000,output,turkeys,56.12839023
01/04/2000,output,animal_products,61.22470764
01/04/2000,output,milk,62.34734519
01/04/2000,output,eggs,55.272259
01/04/2000,output,intensive_eggs,45.04145936
01/04/2000,output,free_range_eggs,62.37804569
01/04/2000,output,wool_clip,55.32941176
01/04/2000,input,all_agricultural_inputs,62.61102741
01/04/2000,input,all_goods_and_services_currently_consumed_in_agriculture,60.43020753
01/04/2000,input,seeds_input,73.38218305
01/04/2000,input,energy_and_lubricants,40.35917387
01/04/2000,input,electricity,43.39742352
01/04/2000,input,fuels_for_heating,24.89941338
01/04/2000,input,motor_fuels,51.64649356
01/04/2000,input,fertilisers_and_soil_improvers,39.88742377
01/04/2000,input,straight_fertilisers,33.48129677
01/04/2000,input,straight_fertilisers_nitrogenous,31.17925726
01/04/2000,input,straight_fertilisers_phosphatic,43.09576837
01/04/2000,input,straight_fertilisers_potassic,43.98514452
01/04/2000,input,compound_fertilisers,39.08170551
01/04/2000,input,other_fertilisers_and_soil_improvers,79.00554185
01/04/2000,input,plant_protection_products,88.26416453
01/04/2000,input,fungicides,89.94615109
01/04/2000,input,insecticides,114.7883636
01/04/2000,input,herbicides,99.10460797
01/04/2000,input,other_plant_protection_products,60.89098773
01/04/2000,input,veterinary_services,75.30996515
01/04/2000,input,animal_feedingstuffs,57.27089349
01/04/2000,input,straight_feedingstuffs,57.22002039
01/04/2000,input,cereal_and_milling_by_products,60.18399405
01/04/2000,input,feed_wheat,64.1627653
01/04/2000,input,feed_barley,68.81395734
01/04/2000,input,feed_oats,72.15397776
01/04/2000,input,oilcakes,50.89436519
01/04/2000,input,soya_bean_meal,36.64512542
01/04/2000,input,sunflower_seed_meal,48.46121993
01/04/2000,input,rape_seed_meal,44.19878541
01/04/2000,input,products_of_animal_origin_incl_white_fish_meal,27.22403028
01/04/2000,input,other_straights,61.45735993
01/04/2000,input,field_peas,59.99652652
01/04/2000,input,field_beans,56.83092799
01/04/2000,input,soya_beans,36.5809782
01/04/2000,input,compound_feedingstuffs,57.66251453
01/04/2000,input,compound_feedingstuffs_for_cattle_and_calves,57.68503334
01/04/2000,input,compound_feedingstuffs_for_pigs,59.40370859
01/04/2000,input,compound_feedingstuffs_for_poultry,56.74006514
01/04/2000,input,compound_feedingstuffs_for_sheep,59.2990162
01/04/2000,input,maintenance_of_materials,54.39258574
01/04/2000,input,maintenance_of_buildings,59.42185371
01/04/2000,input,other_goods_and_services,65.04927662
01/04/2000,input,goods_and_services_contributing_to_investment,74.15254207
01/04/2000,input,materials,80.7241988
01/04/2000,input,machinery_and_other_equipment,66.22441407
01/04/2000,input,plant_and_machinery_for_cultivation,63.08150344
01/04/2000,input,farm_machinery_and_installations,78.95011988
01/04/2000,input,transport_equipment,93.6801045
01/04/2000,input,tractors,83.93858258
01/04/2000,input,other_vehicles,137.6526819
01/04/2000,input,buildings,59.35969367
01/03/2000,output,all_agricultural_outputs,59.99867508
01/03/2000,output,crop_products,58.20396183
01/03/2000,output,cereals,66.26498529
01/03/2000,output,wheat,63.43415599
01/03/2000,output,wheat_feeding,63.61005654
01/03/2000,output,wheat_breadmaking,60.91549935
01/03/2000,output,wheat_other_milling,64.85121223
01/03/2000,output,barley,71.33643338
01/03/2000,output,barley_feeding,72.76646923
01/03/2000,output,barley_malting,70.93276252
01/03/2000,output,oats,71.87528175
01/03/2000,output,oats_milling,65.68596281
01/03/2000,output,oats_feeding,74.93689798
01/03/2000,output,potatoes,42.84014785
01/03/2000,output,industrial_crops,60.9304099
01/03/2000,output,oilseed_rape_non_set_aside,43.48317242
01/03/2000,output,sugar_beet,78.3780612
01/03/2000,output,forage_plants,57.58562287
01/03/2000,output,straw,61.4733441
01/03/2000,output,fresh_vegetables,48.59734224
01/03/2000,output,cauliflowers,46.25166319
01/03/2000,output,tomatoes,124.698283
01/03/2000,output,cabbages,46.93168677
01/03/2000,output,lettuce,52.2253341
01/03/2000,output,carrots,33.88716008
01/03/2000,output,onions,26.89469478
01/03/2000,output,mushrooms,71.64483206
01/03/2000,output,fresh_fruit,54.86269386
01/03/2000,output,dessert_apples,45.66026302
01/03/2000,output,cooking_apples,58.31490169
01/03/2000,output,dessert_pears,69.39701584
01/03/2000,output,flowers_and_plants,60.8695309
01/03/2000,output,other_crop_products,46.32515771
01/03/2000,output,animals_and_animal_products,60.95913165
01/03/2000,output,animals_for_slaughter_export,58.37036356
01/03/2000,output,cattle_and_calves,47.57550706
01/03/2000,output,cattle_clean,47.53334201
01/03/2000,output,cows_and_bulls,48.13637665
01/03/2000,output,calves,44.59296047
01/03/2000,output,pigs,69.80169316
01/03/2000,output,pigs_clean,69.20627142
01/03/2000,output,sows_and_boars,106.4475649
01/03/2000,output,sheep_and_lambs,60.07874949
01/03/2000,output,sheep_and_lambs_clean,62.6620423
01/03/2000,output,ewes_and_rams,43.43707783
01/03/2000,output,all_poultry,68.25180557
01/03/2000,output,chickens,71.53813783
01/03/2000,output,turkeys,55.23114168
01/03/2000,output,animal_products,65.42153647
01/03/2000,output,milk,67.93884682
01/03/2000,output,eggs,52.61668351
01/03/2000,output,intensive_eggs,40.83343375
01/03/2000,output,free_range_eggs,61.39017063
01/03/2000,output,wool_clip,55.32941176
01/03/2000,input,all_agricultural_inputs,62.5356301
01/03/2000,input,all_goods_and_services_currently_consumed_in_agriculture,60.39555844
01/03/2000,input,seeds_input,73.38218305
01/03/2000,input,energy_and_lubricants,41.43445106
01/03/2000,input,electricity,43.56293619
01/03/2000,input,fuels_for_heating,26.1649864
01/03/2000,input,motor_fuels,53.75613308
01/03/2000,input,fertilisers_and_soil_improvers,38.28901448
01/03/2000,input,straight_fertilisers,31.21492324
01/03/2000,input,straight_fertilisers_nitrogenous,28.84440505
01/03/2000,input,straight_fertilisers_phosphatic,43.09576837
01/03/2000,input,straight_fertilisers_potassic,43.98514452
01/03/2000,input,compound_fertilisers,38.97286999
01/03/2000,input,other_fertilisers_and_soil_improvers,78.41398622
01/03/2000,input,plant_protection_products,90.15976536
01/03/2000,input,fungicides,92.01820902
01/03/2000,input,insecticides,114.9271645
01/03/2000,input,herbicides,100.7364072
01/03/2000,input,other_plant_protection_products,62.29371205
01/03/2000,input,veterinary_services,75.30996515
01/03/2000,input,animal_feedingstuffs,57.40265615
01/03/2000,input,straight_feedingstuffs,56.66438834
01/03/2000,input,cereal_and_milling_by_products,60.49908839
01/03/2000,input,feed_wheat,63.40843748
01/03/2000,input,feed_barley,69.36315863
01/03/2000,input,feed_oats,75.86997434
01/03/2000,input,oilcakes,52.21163657
01/03/2000,input,soya_bean_meal,37.55402797
01/03/2000,input,sunflower_seed_meal,48.78977058
01/03/2000,input,rape_seed_meal,46.76103384
01/03/2000,input,products_of_animal_origin_incl_white_fish_meal,27.64286152
01/03/2000,input,other_straights,56.50743586
01/03/2000,input,field_peas,53.04956029
01/03/2000,input,field_beans,49.65228445
01/03/2000,input,soya_beans,35.96781327
01/03/2000,input,compound_feedingstuffs,57.85021284
01/03/2000,input,compound_feedingstuffs_for_cattle_and_calves,57.89301915
01/03/2000,input,compound_feedingstuffs_for_pigs,59.23269913
01/03/2000,input,compound_feedingstuffs_for_poultry,56.20570741
01/03/2000,input,compound_feedingstuffs_for_sheep,58.890789
01/03/2000,input,maintenance_of_materials,54.23301932
01/03/2000,input,maintenance_of_buildings,59.21062769
01/03/2000,input,other_goods_and_services,65.37273828
01/03/2000,input,goods_and_services_contributing_to_investment,74.02719199
01/03/2000,input,materials,80.68832419
01/03/2000,input,machinery_and_other_equipment,66.23275896
01/03/2000,input,plant_and_machinery_for_cultivation,63.08150344
01/03/2000,input,farm_machinery_and_installations,78.9923705
01/03/2000,input,transport_equipment,93.60458582
01/03/2000,input,tractors,83.93858258
01/03/2000,input,other_vehicles,137.2278279
01/03/2000,input,buildings,59.07955641
01/02/2000,output,all_agricultural_outputs,59.25470689
01/02/2000,output,crop_products,58.13171986
01/02/2000,output,cereals,65.43880952
01/02/2000,output,wheat,63.25198353
01/02/2000,output,wheat_feeding,63.42228442
01/02/2000,output,wheat_breadmaking,60.71056916
01/02/2000,output,wheat_other_milling,64.56995451
01/02/2000,output,barley,69.91788418
01/02/2000,output,barley_feeding,71.13756239
01/02/2000,output,barley_malting,69.95477528
01/02/2000,output,oats,71.46924063
01/02/2000,output,oats_milling,65.70452866
01/02/2000,output,oats_feeding,75.8884628
01/02/2000,output,potatoes,42.88775332
01/02/2000,output,industrial_crops,60.27370162
01/02/2000,output,oilseed_rape_non_set_aside,43.08479246
01/02/2000,output,sugar_beet,78.3780612
01/02/2000,output,forage_plants,57.54831291
01/02/2000,output,straw,62.0549273
01/02/2000,output,fresh_vegetables,42.94804674
01/02/2000,output,cauliflowers,55.51624903
01/02/2000,output,cabbages,48.35927619
01/02/2000,output,lettuce,63.59043272
01/02/2000,output,carrots,35.2182433
01/02/2000,output,onions,28.32388146
01/02/2000,output,mushrooms,76.37241726
01/02/2000,output,fresh_fruit,58.93706886
01/02/2000,output,dessert_apples,55.20227818
01/02/2000,output,cooking_apples,59.07589048
01/02/2000,output,dessert_pears,70.92938163
01/02/2000,output,flowers_and_plants,61.00141386
01/02/2000,output,other_crop_products,46.32515771
01/02/2000,output,animals_and_animal_products,59.98405546
01/02/2000,output,animals_for_slaughter_export,57.06680541
01/02/2000,output,cattle_and_calves,47.69169219
01/02/2000,output,cattle_clean,47.78770103
01/02/2000,output,cows_and_bulls,48.13637665
01/02/2000,output,calves,44.59296047
01/02/2000,output,pigs,61.50823746
01/02/2000,output,pigs_clean,60.95349765
01/02/2000,output,sows_and_boars,93.06542703
01/02/2000,output,sheep_and_lambs,57.4332292
01/02/2000,output,sheep_and_lambs_clean,61.2457787
01/02/2000,output,ewes_and_rams,35.3561084
01/02/2000,output,all_poultry,68.34746556
01/02/2000,output,chickens,71.53813783
01/02/2000,output,turkeys,56.39848036
01/02/2000,output,animal_products,65.15260474
01/02/2000,output,milk,67.85476409
01/02/2000,output,eggs,52.18428498
01/02/2000,output,intensive_eggs,41.14513935
01/02/2000,output,free_range_eggs,60.40364549
01/02/2000,output,wool_clip,55.32941176
01/02/2000,input,all_agricultural_inputs,61.47031092
01/02/2000,input,all_goods_and_services_currently_consumed_in_agriculture,58.83044484
01/02/2000,input,seeds_input,73.38218305
01/02/2000,input,energy_and_lubricants,41.54569863
01/02/2000,input,electricity,43.56293619
01/02/2000,input,fuels_for_heating,25.42918813
01/02/2000,input,motor_fuels,56.97912174
01/02/2000,input,fertilisers_and_soil_improvers,38.03890997
01/02/2000,input,straight_fertilisers,30.46329806
01/02/2000,input,straight_fertilisers_nitrogenous,27.83862256
01/02/2000,input,straight_fertilisers_phosphatic,43.09576837
01/02/2000,input,straight_fertilisers_potassic,43.98514452
01/02/2000,input,compound_fertilisers,39.00904506
01/02/2000,input,other_fertilisers_and_soil_improvers,78.28252941
01/02/2000,input,plant_protection_products,89.77139487
01/02/2000,input,fungicides,92.01820902
01/02/2000,input,insecticides,114.7883636
01/02/2000,input,herbicides,100.8451938
01/02/2000,input,other_plant_protection_products,62.29371205
01/02/2000,input,veterinary_services,75.30996515
01/02/2000,input,animal_feedingstuffs,56.60118371
01/02/2000,input,straight_feedingstuffs,55.95259565
01/02/2000,input,cereal_and_milling_by_products,61.63732516
01/02/2000,input,feed_wheat,63.41741757
